GEOID,STATEFP,COUNTYFP,TRACTCE,Proximity_PCA1,Proximity_PCA2,stnd_Proximity_PCA1,stnd_Proximity_PCA2
37151031503,37,151,31503,0.535599075,-0.06464908,113.3899769,98.38377299
37151031504,37,151,31504,0.561461444,-0.311694517,114.0365361,92.20763707
37151031602,37,151,31602,0.504060304,0.235578718,112.6015076,105.889468
37153970500,37,153,970500,0.38584066,1.595568282,109.6460165,139.8892071
37153970600,37,153,970600,-0.38477989,0.690284161,90.38050274,117.257104
37153970700,37,153,970700,-0.079563776,1.049368964,98.01090559,126.2342241
37153970900,37,153,970900,-0.199709756,0.676900527,95.00725609,116.9225132
37155960501,37,155,960501,-1.616277429,0.094627965,59.59306428,102.3656991
37155960502,37,155,960502,-0.536307942,1.240543959,86.59230146,131.013599
37155960702,37,155,960702,-0.83489019,0.498050932,79.12774526,112.4512733
37155960900,37,155,960900,0.566094653,1.623235809,114.1523663,140.5808952
37155961000,37,155,961000,0.69909589,1.512642975,117.4773972,137.8160744
37155961200,37,155,961200,0.26069085,1.278903938,106.5172713,131.9725985
37157040300,37,157,40300,0.997266846,1.236726226,124.9316712,130.9181556
37157040800,37,157,40800,-0.569365094,0.072936743,85.76587265,101.8234186
37157041200,37,157,41200,0.364216458,0.528812859,109.1054114,113.2203215
37157041400,37,157,41400,0.154441538,0.322747088,103.8610384,108.0686772
37157041502,37,157,41502,0.228233569,0.456015595,105.7058392,111.4003899
37159050202,37,159,50202,0.912376651,0.419516593,122.8094163,110.4879148
37159050300,37,159,50300,0.730992678,0.706096336,118.274817,117.6524084
37159050400,37,159,50400,1.027181983,0.883343355,125.6795496,122.0835839
37159050500,37,159,50500,0.940747106,0.934258029,123.5186777,123.3564507
37159051002,37,159,51002,-0.744337625,-0.655687869,81.39155939,83.60780329
37159051204,37,159,51204,-0.085489115,-0.003008607,97.86277213,99.92478483
37159051303,37,159,51303,0.396003137,0.526144395,109.9000784,113.1536099
37159051501,37,159,51501,0.775590203,-0.287616398,119.3897551,92.80959006
37159051502,37,159,51502,-0.349523203,-0.920727167,91.26191992,76.98182082
37159051600,37,159,51600,0.03234477,-0.71628324,100.8086193,82.092919
37159051700,37,159,51700,-0.242181034,-0.550099019,93.94547416,86.24752451
37159052000,37,159,52000,1.072746757,0.898442299,126.8186689,122.4610575
37161960600,37,161,960600,0.08555717,0.782779954,102.1389293,119.5694989
37161960800,37,161,960800,-0.229206099,0.429126822,94.26984752,110.7281706
37163970701,37,163,970701,-1.69806251,2.311717497,57.54843726,157.7929374
37165010102,37,165,10102,-0.298604022,0.799895677,92.53489946,119.9973919
37165010200,37,165,10200,0.228284966,1.002506393,105.7071241,125.0626598
37167930300,37,167,930300,0.245436445,0.673673282,106.1359111,116.841832
37167931203,37,167,931203,0.693511269,0.757904952,117.3377817,118.9476238
37167931204,37,167,931204,0.960583517,1.468428106,124.0145879,136.7107027
37169070506,37,169,70506,0.54221087,-0.352463347,113.5552717,91.18841632
37171930302,37,171,930302,0.424624734,1.175808245,110.6156184,129.3952061
37171930400,37,171,930400,0.608124184,1.605937517,115.2031046,140.1484379
37171930501,37,171,930501,-0.982051632,0.340823985,75.44870919,108.5205996
37171930502,37,171,930502,0.013771007,0.957252845,100.3442752,123.9313211
37171930901,37,171,930901,0.308355007,1.320444359,107.7088752,133.011109
37179020307,37,179,20307,-0.633189299,-0.848418058,84.17026751,78.78954856
37179020309,37,179,20309,-0.7428053,-0.866031674,81.42986751,78.34920814
37179020310,37,179,20310,-0.701940714,-1.095651502,82.45148216,72.60871244
37179020312,37,179,20312,0.121759246,-0.354974153,103.0439811,91.12564618
37179020313,37,179,20313,-0.139833072,-0.646337396,96.5041732,83.8415651
37179020314,37,179,20314,-0.038158151,-0.521559585,99.04604622,86.96101036
37179020315,37,179,20315,-0.467733236,-0.807513271,88.30666911,79.81216822
37179020316,37,179,20316,-0.751536696,-1.018479392,81.21158261,74.53801519
37179020317,37,179,20317,-1.047504015,-1.362534388,73.81239963,65.93664029
37179020318,37,179,20318,-0.272509245,-0.826170764,93.18726888,79.3457309
37179020319,37,179,20319,-0.529076897,-0.917337124,86.77307756,77.06657191
37179020320,37,179,20320,-0.326584402,-0.672220742,91.83538994,83.19448145
37179020321,37,179,20321,-0.115018973,-0.446622357,97.12452568,88.83444107
37179020401,37,179,20401,-0.292137648,-0.393400383,92.69655881,90.16499043
37179020403,37,179,20403,-0.424073413,-0.660084883,89.39816467,83.49787792
37179020405,37,179,20405,0.303641939,0.754288899,107.5910485,118.8572225
37179020406,37,179,20406,0.740025695,0.671787581,118.5006424,116.7946895
37179020501,37,179,20501,-0.059978992,-0.075831072,98.5005252,98.10422321
37179021006,37,179,21006,-0.937995357,-0.924298211,76.55011608,76.89254472
37179021007,37,179,21007,-1.288441643,-1.197705983,67.78895893,70.05735042
37179021013,37,179,21013,0.078517127,0.019426931,101.9629282,100.4856733
37179021016,37,179,21016,-1.074966488,-0.969540639,73.12583781,75.76148404
37179021019,37,179,21019,-2.113784955,-2.104708078,47.15537613,47.38229805
37179021020,37,179,21020,-1.035624033,-1.231722201,74.10939918,69.20694497
37179021021,37,179,21021,-1.012209072,-1.417983209,74.6947732,64.55041978
37181960400,37,181,960400,-0.414154582,0.419269691,89.64613546,110.4817423
37181960500,37,181,960500,0.218767261,1.067172449,105.4691815,126.6793112
37181960600,37,181,960600,-0.904958867,-0.021348462,77.37602833,99.46628845
37181960700,37,181,960700,0.228163677,1.094336017,105.7040919,127.3584004
37181960800,37,181,960800,-0.495598766,0.09803558,87.61003084,102.4508895
37183050100,37,183,50100,1.160415118,0.292237069,129.010378,107.3059267
37183050300,37,183,50300,1.105650618,0.372019677,127.6412655,109.3004919
37183050400,37,183,50400,0.939393985,0.548640506,123.4848496,113.7160127
37183050500,37,183,50500,0.989113954,0.339329304,124.7278489,108.4832326
37183050600,37,183,50600,1.051214616,0.347961828,126.2803654,108.6990457
37183050700,37,183,50700,1.009771606,0.077959402,125.2442901,101.9489851
37183050800,37,183,50800,0.813284106,-0.18381844,120.3321027,95.404539
37183050900,37,183,50900,0.967703156,0.050555615,124.1925789,101.2638904
37183051000,37,183,51000,0.942879446,0.416327218,123.5719861,110.4081805
37183051102,37,183,51102,0.983696618,0.6251207,124.5924155,115.6280175
37183051200,37,183,51200,1.249904248,0.336160338,131.2476062,108.4040084
37183051400,37,183,51400,0.773233512,-0.186691768,119.3308378,95.33270581
37183051501,37,183,51501,0.384608806,-0.006342177,109.6152202,99.84144558
37183051502,37,183,51502,0.755075103,0.275356104,118.8768776,106.8839026
37183051600,37,183,51600,0.711687211,0.139207388,117.7921803,103.4801847
37183051700,37,183,51700,0.523818221,0.129695076,113.0954555,103.2423769
37183051800,37,183,51800,0.77265241,-0.181019241,119.3163103,95.47451897
37183051900,37,183,51900,0.791764177,0.024278625,119.7941044,100.6069656
37183052001,37,183,52001,1.036254419,0.010138966,125.9063605,100.2534742
37183052002,37,183,52002,0.617873295,-0.345846377,115.4468324,91.35384057
37183052101,37,183,52101,0.807401768,-0.172348207,120.1850442,95.69129482
37183052102,37,183,52102,0.672574986,-0.299929998,116.8143747,92.50175006
37183052303,37,183,52303,0.392419549,-0.264202594,109.8104887,93.39493514
37183052304,37,183,52304,0.21159839,-0.556846502,105.2899598,86.07883746
37183052305,37,183,52305,0.537234237,-0.166607378,113.4308559,95.83481555
37183052401,37,183,52401,0.270804469,-0.547013833,106.7701117,86.32465417
37183052404,37,183,52404,0.791596981,0.060373235,119.7899245,101.5093309
37183052407,37,183,52407,0.782730259,-0.201681135,119.5682565,94.95797162
37183052408,37,183,52408,0.759626878,0.103997474,118.9906719,102.5999368
37183052409,37,183,52409,0.779674713,-0.242829412,119.4918678,93.9292647
37183052504,37,183,52504,0.718185324,-0.094600579,117.9546331,97.63498553
37183052505,37,183,52505,0.088189056,-0.687145082,102.2047264,82.82137294
37183052506,37,183,52506,0.476627737,-0.440158716,111.9156934,88.99603211
37183052507,37,183,52507,0.919304276,0.171072066,122.9826069,104.2768017
37183052508,37,183,52508,0.435852503,-0.254046808,110.8963126,93.64882981
37183052509,37,183,52509,0.463649292,-0.406105661,111.5912323,89.84735846
37183052601,37,183,52601,0.479514127,-0.341833517,111.9878532,91.45416207
37183052602,37,183,52602,0.774625779,-0.1648827,119.3656445,95.87793251
37183052603,37,183,52603,0.607513457,-0.340438876,115.1878364,91.48902811
37183052701,37,183,52701,1.159067996,0.187148505,128.9766999,104.6787126
37183052704,37,183,52704,0.915390055,-0.059209843,122.8847514,98.51975392
37183052705,37,183,52705,1.012558876,0.334257437,125.3139719,108.3564359
37183052706,37,183,52706,0.6984233,-0.239232032,117.4605825,94.01919919
37183052707,37,183,52707,0.469581293,-0.320476247,111.7395323,91.98809383
37183052801,37,183,52801,0.514325894,-0.211462146,112.8581474,94.71344635
37183052802,37,183,52802,0.645283404,-0.260420421,116.1320851,93.48948948
37183052809,37,183,52809,-0.559976883,-1.109505759,86.00057794,72.26235601
37183052810,37,183,52810,-0.157306983,-0.888564579,96.06732543,77.78588554
37183052811,37,183,52811,0.200573693,-0.574992008,105.0143423,85.6251998
37183052812,37,183,52812,0.7821668,-0.037338896,119.55417,99.06652761
37183052814,37,183,52814,0.238233247,-0.639701637,105.9558312,84.00745908
37183052902,37,183,52902,-1.683260414,-1.523179371,57.91848965,61.92051572
37183052903,37,183,52903,-0.844933823,-1.444363624,78.87665442,63.89090939
37183052906,37,183,52906,-2.168105766,-2.333354598,45.79735586,41.66613505
37183053003,37,183,53003,0.671455016,-0.304924559,116.7863754,92.37688603
37183053004,37,183,53004,0.379978992,-0.247300538,109.4994748,93.81748655
37183053005,37,183,53005,-0.036670601,-0.737508,99.08323499,81.5623
37183053006,37,183,53006,-1.588313654,-1.932735002,60.29215866,51.68162496
37183053007,37,183,53007,-0.856620471,-1.478174137,78.58448823,63.04564659
37183053009,37,183,53009,0.021726373,-0.714512306,100.5431593,82.13719235
37183053010,37,183,53010,-0.128262208,-0.956288615,96.79344481,76.09278464
37183053011,37,183,53011,0.183190469,-0.548596777,104.5797617,86.28508058
37183053105,37,183,53105,-0.447038614,-0.598191803,88.82403466,85.04520494
37183053106,37,183,53106,-0.941173604,-0.871831722,76.47065991,78.20420695
37183053109,37,183,53109,-1.862181265,-1.736144727,53.44546836,56.59638184
37183053111,37,183,53111,-1.699762624,-1.769499653,57.50593441,55.76250869
37183053112,37,183,53112,-0.375318251,-0.309757555,90.61704372,92.25606113
37183053113,37,183,53113,-1.154950274,-0.954133406,71.12624314,76.14666484
37183053114,37,183,53114,-1.162838459,-1.055767347,70.92903852,73.60581633
37183053202,37,183,53202,-0.495108564,-0.906863049,87.62228591,77.32842378
37183053203,37,183,53203,-0.485237657,-0.832320868,87.86905856,79.19197829
37183053204,37,183,53204,-0.083663626,-0.440614057,97.90840934,88.98464857
37183053205,37,183,53205,-0.590705973,-0.896543535,85.23235068,77.58641164
37183053206,37,183,53206,-0.753710227,-0.798809681,81.15724432,80.02975796
37183053405,37,183,53405,0.503494926,-0.369108234,112.5873732,90.77229415
37183053408,37,183,53408,0.165681382,-0.786226435,104.1420345,80.34433913
37183053409,37,183,53409,0.010186606,-0.679711585,100.2546652,83.00721038
37183053410,37,183,53410,-1.316723211,-1.747793275,67.08191974,56.30516812
37183053415,37,183,53415,0.58466027,-0.108301881,114.6165068,97.29245297
37183053419,37,183,53419,0.559956786,-0.278495506,113.9989196,93.03761235
37183053421,37,183,53421,-0.466657953,-0.919566724,88.33355117,77.0108319
37183053422,37,183,53422,0.355176394,-0.524787958,108.8794099,86.88030106
37183053423,37,183,53423,0.613119119,-0.318618944,115.327978,92.0345264
37183053424,37,183,53424,0.305268276,-0.576281309,107.6317069,85.59296727
37183053425,37,183,53425,0.378283223,-0.537184191,109.4570806,86.57039524
37183053429,37,183,53429,0.679997854,-0.128965713,116.9999464,96.77585717
37183053430,37,183,53430,0.425885032,-0.291367982,110.6471258,92.71580044
37183053431,37,183,53431,-0.199073045,-0.857537541,95.02317388,78.56156148
37183053433,37,183,53433,-0.275558103,-0.698439054,93.11104743,82.53902366
37183053434,37,183,53434,0.522371109,-0.322023967,113.0592777,91.94940082
37183053435,37,183,53435,0.507069981,-0.070370619,112.6767495,98.24073453
37183053436,37,183,53436,0.760269074,-0.199247082,119.0067268,95.01882294
37183053505,37,183,53505,0.429389253,-0.465692523,110.7347313,88.35768693
37183053506,37,183,53506,0.840124807,-0.149025906,121.0031202,96.27435236
37183053507,37,183,53507,0.838880381,-0.057011258,120.9720095,98.57471856
37183053509,37,183,53509,0.413598916,-0.439696975,110.3399729,89.00757562
37183053512,37,183,53512,0.104588003,-0.670809186,102.6147001,83.22977036
37183053513,37,183,53513,0.66372776,-0.30380044,116.593194,92.40498899
37183053516,37,183,53516,0.534384054,-0.227367623,113.3596014,94.31580943
37183053517,37,183,53517,0.929342103,-0.223317207,123.2335526,94.41706983
37183053518,37,183,53518,0.431942591,-0.625611867,110.7985648,84.35970332
37183053519,37,183,53519,0.745265387,-0.181048622,118.6316347,95.47378445
37183053520,37,183,53520,0.64386181,-0.121699189,116.0965453,96.95752028
37183053521,37,183,53521,0.001099402,-0.505464793,100.0274851,87.36338018
37183053522,37,183,53522,0.414361156,-0.214707148,110.3590289,94.6323213
37183053523,37,183,53523,0.221560411,-0.582177362,105.5390103,85.44556596
37183053524,37,183,53524,0.86048182,-0.116320019,121.5120455,97.09199952
37183053525,37,183,53525,0.271282662,-0.587358838,106.7820666,85.31602905
37183053603,37,183,53603,-0.618164869,-1.087154213,84.54587827,72.82114467
37183053604,37,183,53604,-0.402567036,-1.019086563,89.9358241,74.52283592
37183053608,37,183,53608,-0.357903411,-1.015764454,91.05241473,74.60588864
37183053609,37,183,53609,0.354726799,-0.085433217,108.86817,97.86416958
37183053611,37,183,53611,-0.19961254,-0.574074264,95.00968651,85.6481434
37183053612,37,183,53612,-0.05933237,-0.847948839,98.51669076,78.80127903
37183053613,37,183,53613,-0.240876287,-0.673350788,93.97809283,83.16623029
37183053614,37,183,53614,-0.552950306,-1.30045884,86.17624236,67.48852901
37183053615,37,183,53615,-0.445833655,-1.114182494,88.85415862,72.14543766
37183053616,37,183,53616,-0.388931572,-1.032357712,90.27671071,74.19105721
37183053617,37,183,53617,-0.924567726,-1.474657034,76.88580685,63.13357414
37183053619,37,183,53619,-0.50235932,-0.882875303,87.44101701,77.92811743
37183053620,37,183,53620,-0.595500532,-1.148386135,85.11248671,71.29034663
37183053711,37,183,53711,-0.029318811,-1.011975274,99.26702972,74.70061816
37183053712,37,183,53712,0.085475497,-0.75984823,102.1368874,81.00379426
37183053713,37,183,53713,0.055211227,-0.992195787,101.3802807,75.19510532
37183053714,37,183,53714,0.641247916,-0.172699371,116.0311979,95.68251572
37183053715,37,183,53715,0.213990167,-0.530811985,105.3497542,86.72970038
37183053716,37,183,53716,0.54624738,-0.313831609,113.6561845,92.15420978
37183053717,37,183,53717,-0.195191629,-1.096891761,95.12020927,72.57770597
37183053718,37,183,53718,-0.554172197,-1.176692905,86.14569509,70.58267737
37183053719,37,183,53719,-0.799022446,-1.320462298,80.02443884,66.98844255
37183053720,37,183,53720,-2.014046845,-2.320268807,49.64882888,41.99327983
37183053721,37,183,53721,-0.607015707,-1.191390624,84.82460732,70.21523441
37183053722,37,183,53722,0.276113777,-0.455953329,106.9028444,88.60116677
37183053723,37,183,53723,0.589007664,-0.286664839,114.7251916,92.83337903
37183053724,37,183,53724,0.059592719,-0.993035244,101.489818,75.17411889
37183053725,37,183,53725,0.319164018,-0.657437293,107.9791004,83.56406767
37183053726,37,183,53726,0.89560287,-0.237243521,122.3900717,94.06891197
37183053727,37,183,53727,0.515294564,-0.501330178,112.8823641,87.46674555
37183053728,37,183,53728,0.8218064,0.144544217,120.54516,103.6136054
37183053803,37,183,53803,-0.931991311,-1.333244963,76.70021723,66.66887592
37183053805,37,183,53805,-1.245945101,-1.617181174,68.85137249,59.57047066
37183053806,37,183,53806,-1.066097673,-1.308348356,73.34755818,67.29129111
37183053807,37,183,53807,-0.41557183,-0.930479056,89.61070424,76.7380236
37183053808,37,183,53808,-0.411738735,-0.914209798,89.70653162,77.14475505
37183054001,37,183,54001,0.608871011,-0.108985364,115.2217753,97.2753659
37183054004,37,183,54004,0.62616827,-0.274527501,115.6542068,93.13681247
37183054006,37,183,54006,0.500452204,-0.35834312,112.5113051,91.04142201
37183054007,37,183,54007,0.599858187,-0.24240077,114.9964547,93.93998076
37183054008,37,183,54008,0.623178834,-0.26102265,115.5794709,93.47443375
37183054011,37,183,54011,0.352621879,-0.405571684,108.815547,89.8607079
37183054012,37,183,54012,0.349645626,-0.133181184,108.7411407,96.6704704
37183054015,37,183,54015,0.525484232,-0.240068449,113.1371058,93.99828877
37183054016,37,183,54016,0.328277054,-0.694493235,108.2069264,82.63766912
37183054017,37,183,54017,0.469558303,-0.076937858,111.7389576,98.07655354
37183054018,37,183,54018,0.656122755,-0.055514858,116.4030689,98.61212854
37183054019,37,183,54019,0.088831473,-0.547640742,102.2207868,86.30898146
37183054020,37,183,54020,-0.178110795,-1.000694759,95.54723013,74.98263102
37183054021,37,183,54021,-0.591735272,-1.223273134,85.20661819,69.41817166
37183054106,37,183,54106,0.469203831,-0.417784755,111.7300958,89.55538113
37183054108,37,183,54108,-0.632963325,-0.945565681,84.17591688,76.36085797
37183054109,37,183,54109,-2.79704618,-2.314932522,30.07384551,42.12668694
37183054112,37,183,54112,-0.597258559,-1.11303879,85.06853603,72.17403026
37183054114,37,183,54114,0.061535781,-0.637695717,101.5383945,84.05760707
37183054116,37,183,54116,-0.299651551,-0.99407709,92.50871122,75.14807274
37183054117,37,183,54117,0.188288036,-0.626025046,104.7072009,84.34937386
37183054203,37,183,54203,-0.25171177,-0.956032341,93.70720575,76.09919147
37183054204,37,183,54204,-0.143602078,-0.874686917,96.40994806,78.13282709
37183054206,37,183,54206,0.219215184,-0.564166717,105.4803796,85.89583207
37183054212,37,183,54212,0.111698582,-0.689915882,102.7924646,82.75210294
37183054213,37,183,54213,-0.551995187,-1.115099658,86.20012031,72.12250856
37183054217,37,183,54217,-0.718197701,-0.972292372,82.04505749,75.69269069
37183054218,37,183,54218,-0.485029028,-1.160359259,87.8742743,70.99101854
37183054219,37,183,54219,0.111454729,-0.654123936,102.7863682,83.6469016
37183054220,37,183,54220,-0.497438827,-0.895743709,87.56402933,77.60640729
37183054223,37,183,54223,-0.334657332,-0.918369399,91.6335667,77.04076503
37183054224,37,183,54224,0.436845327,-0.070893901,110.9211332,98.22765247
37183054305,37,183,54305,-1.055248675,-1.128999801,73.61878313,71.77500498
37183054501,37,183,54501,0.214630788,-0.676573767,105.3657697,83.08565581
37183054502,37,183,54502,0.721442955,0.109188465,118.0360739,102.7297116
37189920500,37,189,920500,0.213582203,1.789802263,105.3395551,144.7450566
37189920601,37,189,920601,0.681799578,1.98317479,117.0449895,149.5793697
37189920703,37,189,920703,-0.752012354,0.697549408,81.19969116,117.4387352
37191000102,37,191,102,-1.275790247,-0.006143012,68.10524382,99.8464247
37191000402,37,191,402,-2.308995086,-0.562882708,42.27512284,85.92793231
37191001200,37,191,1200,0.357902223,1.377200496,108.9475556,134.4300124
37191001301,37,191,1301,-0.308256462,1.038440584,92.29358844,125.9610146
37191001302,37,191,1302,0.364871667,1.576889242,109.1217917,139.4222311
37191001401,37,191,1401,0.564193872,1.497579544,114.1048468,137.4394886
37191001402,37,191,1402,0.225054965,1.313280487,105.6263741,132.8320122
37191001800,37,191,1800,0.625875209,1.62827213,115.6468802,140.7068033
37191001900,37,191,1900,0.55322648,1.217600958,113.830662,130.440024
37193960402,37,193,960402,-1.405835614,-0.131022863,64.85410966,96.72442842
37193960500,37,193,960500,-0.038490154,0.872424127,99.03774615,121.8106032
37193961100,37,193,961100,-0.399861938,1.149205236,90.00345154,128.7301309
37195000100,37,195,100,0.841720494,1.21708219,121.0430124,130.4270547
37195000200,37,195,200,0.753061999,0.875033323,118.82655,121.8758331
37195000300,37,195,300,0.878483487,1.164545589,121.9620872,129.1136397
37195000401,37,195,401,1.043622992,1.651967163,126.0905748,141.2991791
37195000402,37,195,402,0.425825974,1.05313001,110.6456494,126.3282503
37195000501,37,195,501,0.349197385,1.017098798,108.7299346,125.42747
37195000502,37,195,502,0.191952866,0.910955752,104.7988216,122.7738938
37195000601,37,195,601,0.559839968,1.658328218,113.9959992,141.4582055
37195000801,37,195,801,0.632766547,1.524536772,115.8191637,138.1134193
